_id;cst_id;cst_first_name;cst_last_name;cst_birth_day;cst_email;cst_address;cst_gender;cst_country;cst_reviews;pro_id;pro_name;pro_brand;pro_category;pro_sub_category;pro_unit_price;pro_quantity;pro_total;or_id;or_status;or_payment_method;or_purchase_date;or_shipping_date;or_delivery_date
ASTT-50987_91;user/6491;  Diego;  Gómez   ;1993-02-08;diego_gomez40@mail.com;Calle Oliva 15 AA, Pedro Juan Caballero 42307 st Amambay;M;Paraguai;0;PRO-6379-TR97;"Blade 14"" Gaming Ryzen 9";Razer RGB;Laptops;Gaming Laptops;$1798.3175;4.0;7193.27;TXN-92984-UI;shipped;paypal;2024-12-02;2024-12-07;2024-12-12
ASTT_35257_8;customer/5203;Carlos   ;Rivera;1980-05-20;carlos_rivera98@outlook.com;Avenida Roosevelt 21 ave, Apopa 28030 st San Miguel;Masc;eL salvador;1;PRO_3004-UO24;"Laptop Touch 14"" FHD";HP;Laptops;Notebooks;$845.6886;4.0;$3382.7544;TXN-48043-ZO;shipped;bank_transfer;2023-11-22;2023-11-22;2023-11-24
ASTT_91392_19;customer_6147;  Juan; Gómez   ;1998-09-19;juan_gomez66@mail.com;Avenida El Dorado 20 AA, Pereira 23705 st Risaralda;MALE;COL;0;PRO_5552-AU3;Processor Core i5-12400;Intel;Computers;Components;;10.0;4327.008;TXN/52240-TT;shipped;paypal;2026-08-31;2026-09-07;2026-09-18
ASTT_44009-49;cst/8781;   Maria  ;Silva  ;1990-08-12;maria.silva13@yahoo.com;Avenida Afonso Pena 7 AA, Porto Alegre 62480 st Amazonas;f;bR;0;PRO-6737-TR66;"Monitor Portable 14"" USB-C";del;Computers;Monitors;$1618.4331;;$14565.8979;TXN-51178-UU;shipped;credit_card;2026-08-10;2026-08-10;2026-08-12
ASTT-71383_98;customer-6354;   Karla  ; Hernández;2006-04-21;karla.hernandez61@ormail.com;Calle del Comercio 37 ave, Danlí 42077 st El Paraiso;fEmale;HN;0;PRO-3090-AU78;"Laptop 15"" Enterprise Edition";Dell;Laptops;Notebooks;;9.0;17105.5854;TXN/22454-UI;processing;bank_transfer;2024-11-18;2024-11-18;2024-11-20
ASTT-15064-30;customer/9393; Sofía   ;  Gómez ;1993-10-24;sofia.gomez76@protonmail.com;Avenida de Mayo 5 ave, San Miguel de Tucumán 34312 st Mendoza;F;ARG;2;PRO_3379-ZI76;Motherboard B450M DS3H;gigabyte;Computers;Components;;6.0;7394.745;TXN_87145-RU;pending;credit_card;2026-10-28;2026-10-28;2026-10-30
ASTT_84776_2;cst-2566;Ana  ;  Díaz   ;1991-07-09;ana_diaz96@outlook.com;Avenida Las Delicias 9 zt, San Cristóbal 47475 st Distrito Capital;f;venezual;5;PRO/3929-OZ5;"Monitor 32"" 4K UHD UltraSharp";Dell;Computers;Monitors;;1.0;1270.5739;TXN_29637-TT;processing;crypto;2023-04-30;2023-05-05;2023-05-09
ASTT_90840_96;cst-6362; Letícia;  Souza ;2007-02-26;leticia.souza1@protonmail.com;Rua do Ouvidor 6 AA, São Paulo 92657 st Amazonas;feminino;brasil;2;PRO_884-OR64;Mechanical Keyboard RGB G413;Logitec;Peripherals;Input Devices;713.0564;;$1426.1128;TXN/65722-ZA;delivered;debit_card;2021-10-29;2021-10-29;2021-10-30
ASTT_95586_99;cst/8103;Alexander  ; Sánchez  ;1982-12-03;alexander_sanchez9@yahoo.com;Avenida de los Granados 17 AA, Quito 62966 st Chimborazo;masculino;ecuador;2;PRO/2706-ZZ99;"Gaming Laptop 15.6"" RTX 4060";asssus;Laptops;Gaming Laptops;;1.0;1323.3036;TXN/76532-AT;pending;debit_card;2019-06-02;2019-06-09;2019-06-20
ASTT_49169_8;cst/3413;   Carlos   ;  Hernández  ;1992-12-24;carlos_hernandez69@org.com;Paseo General Escalón 7 th, Santa Ana 69857 st San Salvador;MALE;SLV;0;PRO/3645-II43;In-Ear Wireless Earbuds Wave;JBL;Audio;Headsets & Speakers;$466.243;;$3729.944;TXN_19215-IT;pending;credit_card;2024-10-11;2024-10-11;2024-10-12
ASTT-79273-38;customer/8743;   Luis;  Rodríguez;1985-07-19;luis_rodriguez62@outlook.com;Calle de la Cruz 28 th, San Juan 39901 st Trujillo Alto;masculino;PR;4;PRO_884-OR64;Mechanical Keyboard RGB G413;Logitec;Peripherals;Input Devices;713.0564;;$1426.1128;TXN-64966-TU;delivered;credit_card;2023-08-23;2023-08-31;2023-09-10
ASTT-18385-78;cst_6826;Yasmin   ;Alves   ;1999-04-30;yasmin_alves22@hotmail.com;Avenida Brigadeiro Faria Lima 29 ave, Brasília 17241 st Pernambuco;FEMALE;BR;3;PRO/9354-OA64;"Monitor Ultrawide 34"" IPS";LG;Computers;Monitors;;7.0;9579.1241;TXN-92984-UI;shipped;paypal;2024-12-02;2024-12-07;2024-12-12
ASTT_73563-81;customer_1072;   Nicole;   González ;1997-02-08;nicole.gonzalez99@outlook.com;Vía Porras 2 zt, David 13781 st Veraguas;Fem;Panamá;4;PRO/6058-TI52;"Ultrabook 14"" Carbon x1";Lenobo;Laptops;Notebooks;298.8555;;1195.422;TXN_84307-TO;processing;paypal;2022-08-23;2022-08-26;2022-08-30
ASTT-47154-45;customer/8752; Elena   ; González;1994-05-12;elena_gonzalez66@gmail.com;Avenida Central 15 AA, Penonomé 65719 st Darien;Fem;pA;2;PRO-7280-TA80;Gaming Mouse 8000 DPI M601;Redragon;Peripherals;Input Devices;$1008.7204;;3026.1612;TXN_46006-IZ;pending;credit_card;2018-09-10;2018-09-18;2018-09-29
ASTT_50771_66;customer/6736;  Constanza  ;  Muñoz  ;1992-03-18;constanzamunoz50@protonmail.com;Avenida Valparaíso 13 ave, Viña del Mar 84319 st Araucania;femenino;CHL;0;PRO_195-RO19;USB Flash Drive 128GB DataTraveler;Kigston;Computers;Components;;1.0;315.8828;TXN/59683-AA;shipped;paypal;2019-06-29;2019-06-29;2019-07-01
ASTT_55910-79;cst_6312;  Lara   ;Rodrigues;1990-03-11;lara.rodrigues57@protonmail.com;Avenida Copacabana 13 ave, São Paulo 76653 st Parana;F;bR;4;PRO_5285-RZ87;Motherboard Z790 AORUS Elite;gigabyte;Computers;Components;;1.0;1397.9141;TXN_62475-II;pending;bank_transfer;2025-03-17;2025-03-17;2025-03-19
ASTT-41581-46;customer/2285;Valentina;  Rodrésiguez   ;1990-04-09;valentina.rodresiguez76@hotmail.com;Calle El Colegio 12 zt, Maracaibo 82230 st Anzoategui;Fem;Ven;0;PRO/2286-OT32;Processor Ryzen 7 5800X;AMD;Computers;Components;388.039;;3492.351;TXN_82337-II;pending;paypal;2021-02-08;2021-02-12;2021-02-16
ASTT-90308_95;customer/9871;  Juan; Pérez;2001-06-03;juan_perez95@yahoo.com;Avenida Piñero 31 zt, Ponce 51357 st Ponce;MALE;Pto Rico;1;PRO/8547-RU6;JBL Quantum 100 Wired Headset;Jbl;Audio;Headsets & Speakers;;3.0;4755.834;TXN_20982-RU;processing;crypto;2024-07-25;2024-07-25;2024-07-26
ASTT-75808-10;user_4653;  Daniela   ;  Sánchez;1986-04-18;daniela_sanchez72@mail.com;Calle del Sol 38 th, San Cristóbal 16662 st San Cristobal;femenino;R. Dominicana;5;PRO/9975-OU89;Cloud Stinger 2 Core Headset;hyperx;Audio;Headsets & Speakers;;10.0;9094.271;TXN-72604-ZZ;delivered;debit_card;2021-07-29;2021-08-01;2021-08-06
ASTT_35622-40;cst/2548;   Liam   ;  Gagnon;1986-02-17;liam_gagnon42@protonmail.com;Yonge Street 5 zt, Toronto 20202 st New Brunswick;m;CAN;0;PRO_5726-TU86;Virtuoso RGB Wireless SE;cursair;Audio;Headsets & Speakers;$1646.6118;10.0;16466.118;TXN_53322-ZT;pending;bank_transfer;2018-10-15;2018-10-15;2018-10-16
ASTT_23137_87;user-6879;David   ; Sánchez  ;2003-12-07;davidsanchez98@ormail.com;Calle Juan Montalvo 14 th, Manta 3179 st Pichincha;MALE;ECU;1;PRO/5240-IT62;"Notebook 13"" M3 8GB";Appel;Laptops;Notebooks;$596.727;;$1790.181;TXN_18105-IU;delivered;paypal;2019-06-24;2019-06-27;2019-06-30
ASTT_48388_31;cst_2808;   Carlos ;Rivera   ;1996-03-28;carlosrivera53@yahoo.com;Paseo General Escalón 27 zt, Santa Ana 81389 st Cuscatlan;m;El Salvador;1;PRO/9975-OU89;Cloud Stinger 2 Core Headset;hyperx;Audio;Headsets & Speakers;;10.0;9094.271;TXN/61360-UO;delivered;paypal;2025-03-18;2025-03-24;2025-04-03
ASTT-33215_10;customer_1152;  Rosa  ;Flores   ;2002-04-09;rosaflores4@hotmail.com;Alameda Roosevelt 8 AA, Soyapango 75774 st La Paz;fEmale;Elsalvador;0;PRO-3878-TZ88;"Monitor 24"" Professional P2422H";DELL;Computers;Monitors;1234.6369;;2469.2738;TXN-98853-AI;processing;crypto;2024-08-14;2024-08-21;2024-08-31
ASTT-41783_40;customer/3970; Laura ;  Zambrano  ;2003-04-14;laurazambrano20@protonmail.com;Avenida República 11 th, Loja 66634 st Guayas;FEMALE;Ecu;3;PRO-7015-ZZ33;"Monitor Gaming 32"" Odyssey G7";Samsong;Computers;Monitors;;2.0;2946.866;TXN/35545-AA;pending;debit_card;2023-09-18;2023-09-22;2023-09-25
ASTT-69322-99;cst/5372;  Yariela  ;  González  ;1982-01-05;yariela_gonzalez83@mail.com;Avenida Central 11 ave, San Miguelito 10870 st Panama Oeste;F;panama;2;PRO_7919-II46;"Monitor Gaming 32"" Odyssey G7";Samsum;Computers;Monitors;$652.8721;1.0;652.8721;TXN-84720-ZZ;delivered;debit_card;2019-12-25;2019-12-31;2020-01-12
ASTT-57392_18;user-18; Matías   ;López   ;2001-06-23;matias_lopez29@org.com;Avenida Colón 40 th, San Miguel de Tucumán 13271 st Corrientes;M;aRgentina;1;PRO-8420-UA43;"IdeaPad Slim 3 15"" AMD";lenv;Laptops;Notebooks;466.2971;2.0;$932.5942;TXN/81190-ZT;delivered;bank_transfer;2024-03-03;2024-03-08;2024-03-13
ASTT-56551-88;customer-3820; Estefanía;Rodríguez ;1990-10-27;estefania_rodriguez96@ormail.com;Calle Larga 23 ave, Loja 55623 st Loja;F;eC;4;PRO-1771-OI65;"Aspire 3 14"" Intel Core i3";Acser;Laptops;Notebooks;$631.29;;$6312.9;TXN/54558-ZO;pending;bank_transfer;2026-05-15;2026-05-20;2026-05-25
ASTT_79981_44;cst-7437;Lucía  ;  López  ;2001-05-20;lucia.lopez98@hotmail.com;Calle de la Amargura 2 zt, Limón 15243 st Guanacaste;f;CR;1;PRO_195-RO19;USB Flash Drive 128GB DataTraveler;Kigston;Computers;Components;;1.0;315.8828;TXN/92001-UI;shipped;paypal;2023-09-20;2023-09-20;2023-09-21
ASTT-72074-11;cst-4300; Camila  ;   Pérez ;1995-03-04;camila.perez2@protonmail.com;Carrera 7 14 zt, Cali 28097 st Atlantico;f;Colom;0;PRO/5653-TO66;"Blade 16"" OLED RTX 4090";razer;Laptops;Gaming Laptops;741.5658;;5190.9606;TXN_87145-RU;pending;credit_card;2026-10-28;2026-10-28;2026-10-30
ASTT_80834_79;user-7002;  Gabriel ;  Mora ;2000-02-17;gabriel.mora27@ormail.com;Avenida Segunda 4 AA, Puntarenas 86715 st Heredia;MALE;CR;4;PRO_1514-TR76;Wireless Mouse Ergonomic MX Master;logitech;Peripherals;Input Devices;544.7503;9.0;$4902.7527;TXN-86467-UZ;delivered;debit_card;2024-08-04;2024-08-04;2024-08-06
ASTT-11379-45;customer-6864;   José  ;   Flores   ;2007-02-20;jose.flores11@mail.com;Jirón Junín 7 zt, Cusco 46894 st Lima;mAle;PeRú;5;PRO-8496-TA26;"Monitor 27"" Designer PD2700Q";benq;Computers;Monitors;$706.9312;10.0;$7069.312;TXN-14202-UO;pending;crypto;2023-04-29;2023-05-02;2023-05-06
ASTT_65549-81;cst/9733; Alejandro ;   Pérez   ;2007-12-12;alejandroperez19@mail.com;Avenida Vallarta 15 zt, León 53865 st Chihuahua;mAle;Mejico;1;PRO_195-RO19;USB Flash Drive 128GB DataTraveler;Kigston;Computers;Components;;1.0;315.8828;TXN/38916-ZI;processing;debit_card;2020-07-16;2020-07-19;2020-07-22
ASTT-56006-46;user/396;  Juan ;Ortiz ;2005-08-14;juan.ortiz79@outlook.com;Avenida Domenech 2 zt, Ponce 31051 st Mayaguez;Male;pR;1;PRO_6149-IR52;"Monitor 24"" ZOWIE XL2411K";benq;Computers;Monitors;1985.8132;9.0;$17872.3188;TXN_10311-AT;shipped;crypto;2019-02-04;2019-02-04;2019-02-06
ASTT_69410-32;cst_6826;Yasmin   ;Alves   ;1999-04-30;yasmin_alves22@hotmail.com;Avenida Brigadeiro Faria Lima 29 ave, Brasília 17241 st Pernambuco;FEMALE;BR;3;PRO_9251-ZO87;Gaming Mouse DeathAdder V3;Razr;Peripherals;Input Devices;;9.0;2790.648;TXN-63288-RI;shipped;credit_card;2019-02-11;2019-02-18;2019-02-25
ASTT-99711-37;customer_7096; Blanca   ;  Cardozo   ;1992-06-24;blanca.cardozo7@outlook.com;Avenida Mariscal López 0 ave, Ciudad del Este 29432 st Itapua;F;Paragay;3;PRO-244-IR91;"Aspire 3 14"" Intel Core i3";Acser;Laptops;Notebooks;1492.4053;;$8954.4318;TXN_47059-UZ;shipped;crypto;2021-10-26;2021-11-02;2021-11-12
ASTT-74807_70;customer-4229;   Daniela ;  Sánchez ;1995-12-13;daniela_sanchez90@yahoo.com;Avenida Abraham Lincoln 20 AA, Santiago de los Caballeros 2829 st La Altagracia;FEMALE;republica dominicana;1;PRO_6661-AA75;Keyboard and Mouse Combo MK270;Logitech;Peripherals;Input Devices;;7.0;6284.7834;TXN-23653-AT;processing;debit_card;2026-02-24;2026-03-03;2026-03-12
ASTT-22675_52;user-6372;Miguel  ;   López;1994-12-25;miguel_lopez69@gmail.com;Avenida España 1 zt, Coronel Oviedo 85870 st Caaguazu;m;pY;5;PRO-6260-RU40;Wireless Gaming Headset Cloud Flight;Hyper X;Audio;Headsets & Speakers;;8.0;6646.724;TXN_10818-ZR;pending;bank_transfer;2020-05-30;2020-06-07;2020-06-15
ASTT-50775_34;cst-7315; Valentina   ; López   ;1997-10-17;valentina_lopez67@gmail.com;Avenida Corrientes 25 ave, Rosario 62396 st Cordoba;Female;arg;1;PRO_642-AA45;Gaming Mouse Viper V2 Pro;Razer;Peripherals;Input Devices;;9.0;11187.6588;TXN/93322-IZ;pending;debit_card;2022-10-07;2022-10-11;2022-10-14
ASTT_86441-45;user-1410;   Benjamin   ; Davis   ;2004-11-05;benjamin_davis36@yahoo.com;Fifth Avenue 35 zt, Houston 66447 st Pennsylvania;m;USA;3;PRO-1624-UZ50;"Monitor 24"" ZOWIE XL2411K";BenQ;Computers;Monitors;$264.2259;2.0;$528.4518;TXN-96645-IT;shipped;paypal;2021-02-21;2021-02-21;2021-02-23
ASTT-19440_0;cst/1924;   Elizabeth;Giménez   ;2000-07-24;elizabeth.gimenez12@outlook.com;Avenida Aviadores del Chaco 14 ave, Asunción 19428 st Central;F;PY;1;PRO_1685-TO8;"Gaming Laptop 15.6"" RTX 4060";Asuss;Laptops;Gaming Laptops;;3.0;5558.1216;TXN-50562-TR;shipped;bank_transfer;2022-03-17;2022-03-17;2022-03-18
ASTT_34779_7;user/9628;   Natalia ;   Vargas ;1984-07-13;nataliavargas67@outlook.com;Calle 0 26 th, Liberia 26638 st San Jose;F;Costarica;2;PRO-4168-OT59;Mechanical Keyboard K552;Redragon;Peripherals;Input Devices;$804.8302;;$2414.4906;TXN/62147-UR;pending;crypto;2025-06-16;2025-06-19;2025-06-24
ASTT_65314_76;customer_705; Amanda ; Souza   ;1999-03-15;amandasouza85@mail.com;Avenida Atlântica 26 ave, Fortaleza 54965 st Rio de Janeiro;fEmale;BRA;1;PRO/9781-UU18;"Monitor 24"" Office FHD";L-G;Computers;Monitors;798.5709;5.0;3992.8545;TXN-97705-AA;delivered;credit_card;2025-10-12;2025-10-19;2025-10-29
ASTT-43104_10;cst/3357;   Felipe   ;  Díaz   ;2007-07-19;felipe_diaz5@mail.com;Avenida Colón 22 th, Santa Fe 34485 st Buenos Aires;m;ARG;0;PRO/7191-IT12;Keyboard K530 Pro Wireless;Redragn;Peripherals;Input Devices;1726.7697;;$15540.9273;TXN_30500-UZ;processing;crypto;2023-05-20;2023-05-23;2023-05-27
ASTT-70784_74;customer-9973;Jackson  ; Martin;1999-01-12;jackson_martin59@ormail.com;King Street 30 th, Hamilton 41696 st British Columbia;male;canada;0;PRO_3953-RO65;"Monitor 27"" QHD 144Hz Gaming";del;Computers;Monitors;1291.8262;;$10334.6096;TXN/48269-OO;shipped;credit_card;2021-01-07;2021-01-14;2021-01-24
ASTT_80184_19;cst-1676; Liam;Garcia   ;1998-05-13;liam.garcia84@gmail.com;Market Street 26 AA, Houston 77058 st Ohio;mAle;United States;2;PRO/6528-TA22;ThinkPad E14 Intel i7;lenovo;Laptops;Notebooks;;9.0;989.5122;TXN/10036-II;processing;bank_transfer;2024-09-19;2024-09-19;2024-09-20
ASTT_71579-2;customer/3970; Laura ;  Zambrano  ;2003-04-14;laurazambrano20@protonmail.com;Avenida República 11 th, Loja 66634 st Guayas;FEMALE;Ecu;3;PRO/8058-IT86;JBL Charge 5 Speaker;jbl;Audio;Headsets & Speakers;$869.1422;5.0;$4345.711;TXN_32992-TO;shipped;credit_card;2022-08-31;2022-08-31;2022-09-02
ASTT-82641_1;customer/277; Lucas   ;   Pérez ;2001-12-06;lucas_perez2@ormail.com;Calle Mitre 9 th, Buenos Aires 81730 st Corrientes;m;Argentinna;1;PRO_9251-ZO87;Gaming Mouse DeathAdder V3;Razr;Peripherals;Input Devices;;9.0;2790.648;TXN-64966-TU;delivered;credit_card;2023-08-23;2023-08-31;2023-09-10
ASTT-56371-64;user-5855;  Juan;   Chaves;1997-10-17;juanchaves9@ormail.com;Avenida Central 12 ave, Heredia 83871 st Guanacaste;Masc;CR;3;PRO_1089-ZA37;"Blade 14"" Gaming Ryzen 9";Razer RGB;Laptops;Gaming Laptops;;8.0;13072.9616;TXN-90823-OA;delivered;paypal;2026-11-15;2026-11-15;2026-11-17
ASTT-72169_33;customer/6539;  Valeria ;Morales ;1997-01-02;valeria_morales48@protonmail.com;Avenida Balboa 10 zt, Ciudad de Panamá 85021 st Los Santos;femenino;Panana;2;PRO/237-UU39;"Laptop Gamer 15"" 144Hz DDR5";ASUS;Laptops;Gaming Laptops;521.6695;;$1565.0085;TXN-51867-II;pending;credit_card;2018-04-04;2018-04-09;2018-04-13
ASTT_68973_58;user/7740;Camila ;  Rojas   ;1988-04-27;camilarojas62@mail.com;Paseo Ahumada 17 ave, Talca 73886 st Valparaiso;Fem;CL;4;PRO_2281-AU0;"Blade 16"" OLED RTX 4090";razer;Laptops;Gaming Laptops;$1547.5737;7.0;$10833.0159;TXN/86207-RU;shipped;paypal;2024-10-03;2024-10-03;2024-10-04
ASTT_15641_7;cst-6362; Letícia;  Souza ;2007-02-26;leticia.souza1@protonmail.com;Rua do Ouvidor 6 AA, São Paulo 92657 st Amazonas;feminino;brasil;2;PRO_815-TT19;Wireless Headset Void RGB Elite;Corsair;Audio;Headsets & Speakers;$1265.7501;;1265.7501;TXN-91033-IU;processing;debit_card;2022-05-10;2022-05-14;2022-05-18
ASTT-17849_2;cst_268; Camila;  Cevallos   ;1996-10-23;camila.cevallos90@org.com;Calle Sucre 25 ave, Machala 39122 st Tungurahua;fEmale;ECU;1;PRO/2128-TT91;"Monitor Ultrawide 34"" IPS";lg;Computers;Monitors;$1003.2498;;10032.498;TXN-84717-TU;processing;credit_card;2024-06-15;2024-06-15;2024-06-17
ASTT-82356-27;user_5276;  Sofia   ;   Rodríguez  ;1993-11-29;sofiarodriguez0@mail.com;Calle San Sebastián 32 ave, Trujillo Alto 53263 st Toa Baja;Fem;pR;0;PRO/9637-ZO32;"Gaming Laptop 17"" Ryzen 9 RTX 4080";MSI;Laptops;Gaming Laptops;;9.0;1510.3971;TXN_82331-TU;shipped;paypal;2019-02-17;2019-02-20;2019-02-23
ASTT-19514_40;customer/2013;   José   ;  López  ;1985-08-02;joselopez96@protonmail.com;Paseo de la Reforma 33 AA, Juárez 70372 st Puebla;Masc;Méjico;4;PRO_8942-ZI95;"Monitor Mobius 27"" 165Hz";Ben-Q;Computers;Monitors;$1238.8207;;$1238.8207;TXN-84962-II;delivered;paypal;2023-05-27;2023-05-31;2023-06-04
ASTT_62907_51;user_2619;  Emma; Martinez  ;2007-02-05;emma_martinez33@protonmail.com;Wall Street 13 th, San Jose 74683 st Illinois;Female;usa;4;PRO/2418-UI66;"Monitor 27"" QHD 144Hz Gaming";DELL;Computers;Monitors;1671.0586;;$15039.5274;TXN_53422-OA;pending;credit_card;2021-08-27;2021-08-27;2021-08-29
ASTT-40842_10;cst/1820; Manuel   ;   Reyes  ;1981-11-16;manuelreyes79@outlook.com;Avenida Winston Churchill 11 AA, Baní 5386 st La Vega;Male;R. Dominicana;2;PRO-2112-TZ22;Motherboard ROG Strix B550-F;Asuss;Computers;Components;1604.3083;3.0;4812.9249;TXN/11650-RZ;delivered;debit_card;2022-11-02;2022-11-02;2022-11-04
ASTT_13010_86;user/1485; Christian   ;  García   ;1995-02-22;christian.garcia72@gmail.com;Calle Juan Montalvo 17 zt, Cuenca 36966 st Manabi;masculino;EC;4;PRO-9677-OZ38;"Monitor OLED 27"" UltraGear";lg;Computers;Monitors;;1.0;584.5856;TXN/77386-ZZ;processing;debit_card;2026-10-22;2026-10-30;2026-11-10
ASTT_32241-30;user/3815; David   ;Pérez  ;1987-11-30;david_perez77@protonmail.com;Calle Urdaneta 11 ave, Valencia 37127 st Miranda;Male;Ven;4;PRO/5431-OZ34;USB Flash Drive 128GB DataTraveler;Kingston;Computers;Components;$970.9199;7.0;$6796.4393;TXN_16875-UA;pending;debit_card;2019-03-28;2019-04-05;2019-04-16
ASTT-74202-17;customer_6005; Jorge   ;Rivera   ;1995-10-17;jorge.rivera81@icloud.com;Calle Chiltiupán 2 th, San Salvador 17002 st Chalatenango;Male;eL salvador;4;PRO/7950-UI81;Yoga Book 9i Dual Screen;Lenobo;Laptops;Notebooks;1345.7812;7.0;$9420.4684;TXN/44743-UI;processing;bank_transfer;2020-06-09;2020-06-13;2020-06-16
ASTT_84738_73;customer/7554;Juan   ;   López ;1994-03-25;juan_lopez87@hotmail.com;Carrera 7 24 zt, Bucaramanga 66368 st Antioquia;mAle;colombia;5;PRO/3475-UA84;HP ProBook 440 G10 i5;H-P;Laptops;Notebooks;$150.2761;;$1502.761;TXN_82501-IO;delivered;credit_card;2021-05-12;2021-05-18;2021-05-30
ASTT_84832_49;cst-7701;Valentina  ; Gómez ;1993-11-06;valentina_gomez87@protonmail.com;Calle San Martín 11 ave, Córdoba 81334 st Santa Fe;Fem;aR;0;PRO-3878-TZ88;"Monitor 24"" Professional P2422H";DELL;Computers;Monitors;1234.6369;;2469.2738;TXN_82138-OI;shipped;crypto;2020-09-01;2020-09-01;2020-09-03
ASTT_60877-44;customer/1770;  Benjamin ;Jones  ;1997-11-03;benjamin_jones53@protonmail.com;Fifth Avenue 18 AA, Dallas 25584 st Florida;male;uSa;3;PRO-7135-TZ97;"Monitor 24"" Office FHD";LG;Computers;Monitors;$1510.4573;5.0;$7552.2865;TXN_99387-IR;shipped;bank_transfer;2021-06-09;2021-06-15;2021-06-23
ASTT_89560-71;user/8633;   Diego ;   Sánchez   ;1986-02-01;diego_sanchez32@gmail.com;Calle Larga 8 AA, Manta 54046 st Pichincha;mAle;eCuador;1;PRO-1905-TZ57;MSI Titan GT77 i9;MSI;Laptops;Gaming Laptops;$1561.0726;1.0;$1561.0726;TXN/58114-TU;shipped;debit_card;2026-04-20;2026-04-20;2026-04-21
ASTT-27773_46;customer/380;  Gabriel   ;Sánchez;2000-12-18;gabriel.sanchez23@gmail.com;Paseo de los Turistas 31 ave, Cartago 46861 st Guanacaste;masculino;cOsta rica;1;PRO-2013-IU81;Mechanical Keyboard K552;Redragon;Peripherals;Input Devices;$1379.7121;;2759.4242;TXN/24391-AO;shipped;bank_transfer;2021-10-13;2021-10-19;2021-10-27
ASTT_85610-15;customer/5398; Esteban  ;   González;2006-11-03;esteban_gonzalez14@ormail.com;Bulevar de Rohrmoser 38 ave, Limón 57955 st Alajuela;m;CostaRica;0;PRO-2699-RT64;"Inspiron 15"" Touch AMD R5";Dell;Laptops;Notebooks;755.4383;6.0;4532.6298;TXN/54558-ZO;pending;bank_transfer;2026-05-15;2026-05-20;2026-05-25
ASTT-80001_54;user-9952;  Liam   ;Martinez  ;1991-08-04;liam.martinez56@hotmail.com;Hollywood Boulevard 35 zt, Phoenix 20523 st Georgia;MALE;USA;2;PRO_5726-TU86;Virtuoso RGB Wireless SE;cursair;Audio;Headsets & Speakers;$1646.6118;10.0;16466.118;TXN-11643-AR;pending;bank_transfer;2022-08-05;2022-08-11;2022-08-20
ASTT_17066_39;user/587; Ana   ; Morales;1994-11-07;anamorales89@gmail.com;Vía Argentina 9 AA, Colón 33644 st Cocle;Female;pAnama;1;PRO-7459-UA20;"Monitor Portable 14"" USB-C";dell;Computers;Monitors;281.5774;10.0;$2815.774;TXN/29833-AR;processing;credit_card;2026-10-26;2026-10-31;2026-11-04
ASTT_12394_24;customer-7008; Kiara ;   Morales  ;2000-02-06;kiaramorales2@protonmail.com;Avenida Domenech 19 th, Carolina 30156 st Mayaguez;Fem;pR;5;PRO-6303-AU15;Keyboard Huntsman Mini TKL;Razr;Peripherals;Input Devices;;8.0;11341.8192;TXN/25902-TZ;shipped;credit_card;2018-12-13;2018-12-21;2019-01-02
ASTT-74402_93;customer_5607; Daniela ;Sánchez;1995-05-25;danielasanchez42@protonmail.com;Calle 100 16 ave, Ibagué 53877 st Valle del Cauca;fEmale;colombia;3;PRO_3826-OR89;Radeon RX 6600 GPU 8GB;Amd;Computers;Components;$718.704;1.0;718.704;TXN_59227-IU;shipped;bank_transfer;2026-09-14;2026-09-18;2026-09-21
ASTT_50550_80;user/9618;Camila  ; Castillo ;1980-08-17;camila.castillo88@org.com;Avenida Malecón Simón Bolívar 23 ave, Ambato 1258 st El Oro;femenino;Ecuandor;2;PRO-6303-AU15;Keyboard Huntsman Mini TKL;Razr;Peripherals;Input Devices;;8.0;11341.8192;TXN_59227-IU;shipped;bank_transfer;2026-09-14;2026-09-18;2026-09-21
ASTT_15410_24;user-9952;  Liam   ;Martinez  ;1991-08-04;liam.martinez56@hotmail.com;Hollywood Boulevard 35 zt, Phoenix 20523 st Georgia;MALE;USA;2;PRO_3953-RO65;"Monitor 27"" QHD 144Hz Gaming";del;Computers;Monitors;1291.8262;;$10334.6096;TXN-27092-AR;shipped;debit_card;2019-01-17;2019-01-22;2019-01-27
ASTT-48712-90;cst-2566;Ana  ;  Díaz   ;1991-07-09;ana_diaz96@outlook.com;Avenida Las Delicias 9 zt, San Cristóbal 47475 st Distrito Capital;f;venezual;5;PRO_356-AI66;RAM Memory 8GB DDR4 Fury;Kingston;Computers;Components;$1179.3513;8.0;$9434.8104;TXN_79265-UA;delivered;crypto;2023-05-04;2023-05-12;2023-05-22
ASTT-65327-84;user-6221;Lara;  Santos ;1995-12-12;lara.santos75@protonmail.com;Rua das Flores 2 AA, São Paulo 46644 st Amazonas;f;BraZil;1;PRO/2239-TA64;MSI Titan GT77 i9;Msi;Laptops;Gaming Laptops;1415.0885;;$14150.885;TXN/10826-UI;shipped;debit_card;2023-12-13;2023-12-17;2023-12-20
